2026-01-03 23:35:08 | MedicalAI | INFO     | setup_logger:106 | 日志文件已创建: logs/server.log
2026-01-06 15:21:18 | MedicalAI | INFO     | decorated_function:187 | [1767684078443-140300048326880] 请求开始: POST /api/predict
2026-01-06 15:21:18 | MedicalAI | INFO     | decorated_function:189 | [1767684078443-140300048326880] 请求成功
2026-01-06 15:21:18 | MedicalAI | INFO     | decorated_function:187 | [1767684078644-140300048326880] 请求开始: POST /api/predict
2026-01-06 15:21:18 | MedicalAI | INFO     | decorated_function:189 | [1767684078644-140300048326880] 请求成功
2026-01-06 15:21:18 | MedicalAI | INFO     | decorated_function:187 | [1767684078822-140300048326880] 请求开始: POST /api/predict
2026-01-06 15:21:18 | MedicalAI | INFO     | decorated_function:189 | [1767684078822-140300048326880] 请求成功
2026-01-06 15:21:19 | MedicalAI | INFO     | decorated_function:187 | [1767684079003-140300048326880] 请求开始: POST /api/predict
2026-01-06 15:21:19 | MedicalAI | INFO     | decorated_function:189 | [1767684079003-140300048326880] 请求成功
2026-01-06 15:21:19 | MedicalAI | INFO     | decorated_function:187 | [1767684079187-140300048326880] 请求开始: POST /api/predict
2026-01-06 15:21:19 | MedicalAI | INFO     | decorated_function:189 | [1767684079187-140300048326880] 请求成功
2026-01-06 15:21:38 | MedicalAI | INFO     | decorated_function:187 | [1767684098189-140300048326880] 请求开始: POST /api/ollama/generate
2026-01-06 15:21:38 | MedicalAI | INFO     | ollama_generate:812 | Ollama生成请求: model=qwen2.5, stream=False
2026-01-06 15:21:38 | MedicalAI | INFO     | generate:536 | Ollama请求: model=qwen2.5, stream=False, prompt_len=403
2026-01-06 15:21:43 | MedicalAI | INFO     | generate:574 | Ollama响应完成: 714字符, 耗时: 5.78秒
2026-01-06 15:21:43 | MedicalAI | INFO     | decorated_function:189 | [1767684098189-140300048326880] 请求成功
2026-01-06 15:24:30 | MedicalAI | INFO     | decorated_function:187 | [1767684270844-140300048326880] 请求开始: POST /api/predict
2026-01-06 15:24:30 | MedicalAI | INFO     | decorated_function:189 | [1767684270844-140300048326880] 请求成功
2026-01-06 15:24:31 | MedicalAI | INFO     | decorated_function:187 | [1767684271053-140300048326880] 请求开始: POST /api/predict
2026-01-06 15:24:31 | MedicalAI | INFO     | decorated_function:189 | [1767684271053-140300048326880] 请求成功
2026-01-06 15:24:31 | MedicalAI | INFO     | decorated_function:187 | [1767684271250-140300048326880] 请求开始: POST /api/predict
2026-01-06 15:24:31 | MedicalAI | INFO     | decorated_function:189 | [1767684271250-140300048326880] 请求成功
2026-01-06 15:24:31 | MedicalAI | INFO     | decorated_function:187 | [1767684271443-140300048326880] 请求开始: POST /api/predict
2026-01-06 15:24:31 | MedicalAI | INFO     | decorated_function:189 | [1767684271443-140300048326880] 请求成功
2026-01-06 15:24:31 | MedicalAI | INFO     | decorated_function:187 | [1767684271642-140300048326880] 请求开始: POST /api/predict
2026-01-06 15:24:31 | MedicalAI | INFO     | decorated_function:189 | [1767684271642-140300048326880] 请求成功
2026-01-06 15:24:33 | MedicalAI | INFO     | decorated_function:187 | [1767684273692-140300048326880] 请求开始: POST /api/ollama/generate
2026-01-06 15:24:33 | MedicalAI | INFO     | ollama_generate:812 | Ollama生成请求: model=qwen2.5, stream=False
2026-01-06 15:24:33 | MedicalAI | INFO     | generate:536 | Ollama请求: model=qwen2.5, stream=False, prompt_len=403
2026-01-06 15:24:37 | MedicalAI | INFO     | generate:574 | Ollama响应完成: 791字符, 耗时: 3.53秒
2026-01-06 15:24:37 | MedicalAI | INFO     | decorated_function:189 | [1767684273692-140300048326880] 请求成功
